id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Subscribed
7138,32,blue-collar,divorced,primary,no,158,yes,no,cellular,5,feb,728,4,253,1,failure,0
7139,47,technician,single,unknown,no,-213,yes,no,unknown,26,may,168,1,-1,0,unknown,0
7140,34,management,married,secondary,no,15,no,no,cellular,25,aug,184,7,-1,0,unknown,0
7141,43,unemployed,married,primary,no,519,no,no,unknown,20,jun,973,2,-1,0,unknown,1
7142,30,admin.,single,tertiary,no,0,yes,no,cellular,4,feb,730,2,-1,0,unknown,1
7143,55,blue-collar,married,tertiary,no,1341,no,no,cellular,22,aug,46,8,-1,0,unknown,0
7144,59,technician,married,secondary,no,7766,yes,no,cellular,25,feb,1422,1,461,1,failure,1
7145,38,admin.,divorced,secondary,no,74,yes,no,cellular,23,jul,279,3,-1,0,unknown,0
7146,38,technician,married,secondary,no,175,yes,no,unknown,30,may,264,1,-1,0,unknown,0
7147,44,blue-collar,married,secondary,no,17,yes,no,unknown,19,jun,153,14,-1,0,unknown,0
7148,42,management,single,tertiary,no,11891,no,no,cellular,6,apr,158,1,-1,0,unknown,1
7149,45,unknown,married,unknown,no,19706,yes,no,cellular,3,feb,419,3,-1,0,unknown,0
7150,48,blue-collar,married,secondary,no,7985,yes,no,cellular,11,may,232,2,347,1,failure,0
7151,39,blue-collar,married,secondary,no,62,yes,no,cellular,7,may,877,3,-1,0,unknown,1
7152,46,technician,single,secondary,no,3494,yes,no,unknown,20,jun,87,1,-1,0,unknown,0
7153,52,technician,married,secondary,no,0,no,no,cellular,2,jun,541,3,-1,0,unknown,1
7154,59,blue-collar,married,primary,no,80,yes,no,telephone,31,jul,46,21,-1,0,unknown,0
7155,36,blue-collar,married,secondary,no,160,yes,no,cellular,30,jan,344,2,-1,0,unknown,0
7156,29,blue-collar,single,secondary,no,-125,yes,no,unknown,29,may,198,3,-1,0,unknown,0
7157,47,entrepreneur,married,unknown,no,1481,yes,no,cellular,6,may,64,2,364,3,failure,0
7158,46,blue-collar,married,primary,no,174,no,yes,cellular,15,jul,90,1,-1,0,unknown,0
7159,54,management,married,tertiary,no,195,no,yes,cellular,4,feb,47,1,265,6,other,0
7160,35,management,single,tertiary,no,681,no,no,cellular,18,feb,737,1,561,2,success,1
7161,47,technician,married,secondary,no,-938,yes,no,unknown,28,may,176,2,-1,0,unknown,0
7162,26,unemployed,single,tertiary,no,77,no,no,cellular,26,apr,175,1,-1,0,unknown,1
7163,31,admin.,single,secondary,no,19,yes,no,cellular,18,nov,1978,1,-1,0,unknown,1
7164,29,student,single,secondary,no,67,no,no,cellular,23,feb,211,1,187,5,success,1
7165,42,management,married,tertiary,no,2440,yes,no,unknown,30,may,199,2,-1,0,unknown,0
7166,31,technician,single,tertiary,no,0,yes,no,cellular,17,jul,90,1,-1,0,unknown,0
7167,27,services,single,secondary,no,4923,yes,no,unknown,19,may,57,7,-1,0,unknown,0
7168,60,admin.,married,secondary,no,1541,no,no,cellular,8,jul,90,3,-1,0,unknown,0
7169,49,blue-collar,married,primary,no,762,yes,no,cellular,7,may,373,2,360,4,failure,0
7170,26,self-employed,divorced,secondary,no,165,yes,no,cellular,29,jul,162,4,-1,0,unknown,0
7171,43,housemaid,married,primary,no,59,no,yes,cellular,28,jul,155,2,-1,0,unknown,0
7172,31,blue-collar,married,tertiary,no,-35,no,no,cellular,20,nov,952,2,-1,0,unknown,1
7173,32,technician,single,tertiary,no,1855,no,no,cellular,15,sep,126,2,134,1,other,1
7174,37,management,married,tertiary,no,0,no,no,cellular,15,jan,426,2,196,1,other,1
7175,54,technician,married,secondary,no,114,no,no,cellular,30,jul,458,3,-1,0,unknown,1
7176,30,management,single,tertiary,no,2544,no,no,cellular,9,apr,152,2,-1,0,unknown,1
7177,49,technician,married,secondary,no,5244,no,no,cellular,25,aug,60,4,-1,0,unknown,0
7178,36,management,single,tertiary,no,260,yes,no,cellular,7,may,49,1,-1,0,unknown,0
7179,32,management,single,tertiary,no,7290,yes,no,cellular,18,may,357,1,-1,0,unknown,1
7180,59,blue-collar,divorced,primary,no,867,yes,no,cellular,24,jul,120,1,-1,0,unknown,0
7181,36,technician,married,tertiary,no,911,yes,yes,cellular,4,may,275,3,-1,0,unknown,0
7182,61,retired,married,tertiary,no,32685,no,no,cellular,2,mar,1447,2,-1,0,unknown,1
7183,27,technician,married,secondary,no,-392,yes,no,cellular,23,jul,228,2,-1,0,unknown,1
7184,40,management,married,tertiary,no,5,yes,no,cellular,18,nov,219,3,-1,0,unknown,0
7185,54,technician,married,secondary,no,1938,no,yes,cellular,28,jul,551,3,-1,0,unknown,1
7186,48,admin.,married,secondary,no,50,no,yes,cellular,21,oct,419,1,-1,0,unknown,1
7187,34,technician,married,secondary,no,0,yes,no,telephone,28,jul,1025,2,-1,0,unknown,0
7188,40,services,divorced,secondary,no,209,yes,no,cellular,12,may,302,2,344,3,other,0
7189,30,technician,married,secondary,no,4733,yes,no,unknown,21,may,81,2,-1,0,unknown,0
7190,46,services,married,secondary,no,1550,yes,no,cellular,16,apr,126,2,149,8,failure,0
7191,45,management,married,tertiary,no,226,yes,no,cellular,15,feb,91,4,185,6,success,1
7192,40,admin.,married,secondary,no,1535,yes,no,unknown,14,may,704,1,-1,0,unknown,1
7193,43,entrepreneur,married,secondary,no,0,no,no,unknown,3,jun,1025,7,-1,0,unknown,1
7194,48,management,divorced,tertiary,no,0,no,no,unknown,20,jun,26,3,-1,0,unknown,0
7195,32,technician,married,unknown,no,712,no,no,cellular,26,may,112,1,-1,0,unknown,0
7196,33,management,single,tertiary,no,4409,no,no,cellular,20,nov,92,2,-1,0,unknown,0
7197,27,management,single,tertiary,no,3,yes,yes,cellular,22,jul,506,1,-1,0,unknown,0
7198,47,technician,divorced,secondary,no,2914,yes,no,cellular,18,aug,405,13,-1,0,unknown,0
7199,31,unemployed,single,tertiary,no,498,no,no,cellular,29,jan,264,2,-1,0,unknown,0
7200,27,technician,single,secondary,no,16,no,no,unknown,19,may,193,1,-1,0,unknown,0
7201,27,blue-collar,single,secondary,no,535,yes,no,unknown,2,jun,360,2,-1,0,unknown,0
7202,39,management,married,tertiary,no,2939,no,no,cellular,15,jan,348,2,-1,0,unknown,1
7203,42,blue-collar,divorced,primary,no,301,yes,no,cellular,17,jul,1175,2,-1,0,unknown,1
7204,26,technician,single,tertiary,no,813,yes,no,unknown,29,may,140,3,-1,0,unknown,0
7205,49,technician,married,secondary,no,3410,no,no,unknown,4,aug,130,1,-1,0,unknown,0
7206,59,blue-collar,married,primary,no,616,no,no,cellular,4,feb,253,3,215,2,other,0
7207,48,management,married,tertiary,no,4852,no,no,cellular,26,aug,41,11,-1,0,unknown,0
7208,41,management,married,primary,no,102,yes,yes,cellular,21,nov,188,1,-1,0,unknown,0
7209,49,services,married,secondary,no,892,no,no,unknown,14,may,102,2,-1,0,unknown,0
7210,46,admin.,married,secondary,no,126,no,no,unknown,18,jun,1255,1,-1,0,unknown,1
7211,36,blue-collar,married,primary,no,345,yes,no,cellular,25,jul,400,2,-1,0,unknown,0
7212,44,management,single,tertiary,no,5063,no,no,cellular,27,oct,418,2,-1,0,unknown,1
7213,49,services,married,secondary,no,7019,yes,no,cellular,2,jun,263,1,368,3,failure,1
7214,32,blue-collar,single,secondary,no,1143,yes,yes,cellular,10,jul,412,1,-1,0,unknown,0
7215,41,management,divorced,unknown,no,465,yes,no,cellular,22,jul,1508,1,-1,0,unknown,1
7216,37,blue-collar,married,secondary,no,298,yes,no,cellular,31,jul,10,6,-1,0,unknown,0
7217,36,entrepreneur,married,secondary,no,1412,yes,yes,cellular,25,jul,226,1,-1,0,unknown,0
7218,44,technician,single,secondary,no,27,no,no,unknown,1,jul,723,2,-1,0,unknown,0
7219,37,management,married,tertiary,no,-120,yes,no,unknown,9,may,77,2,-1,0,unknown,0
7220,58,unemployed,married,secondary,no,68,no,no,cellular,26,may,169,2,-1,0,unknown,0
7221,32,blue-collar,single,primary,no,216,yes,no,cellular,7,may,87,2,351,1,success,0
7222,45,blue-collar,married,secondary,no,1577,yes,no,cellular,17,apr,188,1,-1,0,unknown,0
7223,31,admin.,married,secondary,no,1098,yes,no,unknown,23,may,427,2,-1,0,unknown,0
7224,46,unemployed,single,tertiary,no,1808,no,no,cellular,21,nov,221,1,-1,0,unknown,0
7225,35,unemployed,single,secondary,no,0,no,no,cellular,30,jul,740,3,-1,0,unknown,0
7226,54,services,divorced,tertiary,no,413,no,no,cellular,7,jul,39,9,-1,0,unknown,0
7227,32,blue-collar,married,secondary,no,822,yes,no,cellular,14,may,19,8,366,6,failure,0
7228,45,entrepreneur,married,tertiary,no,770,no,no,cellular,7,aug,65,2,-1,0,unknown,0
7229,47,housemaid,divorced,primary,no,1405,no,no,unknown,12,jun,127,1,-1,0,unknown,0
7230,27,blue-collar,single,secondary,no,2486,yes,no,unknown,29,may,733,1,-1,0,unknown,1
7231,29,self-employed,single,tertiary,no,814,no,no,unknown,13,aug,461,1,-1,0,unknown,1
7232,37,blue-collar,married,secondary,no,288,yes,no,cellular,5,may,159,6,-1,0,unknown,0
7233,36,self-employed,single,primary,no,235,yes,no,unknown,29,may,141,9,-1,0,unknown,0
7234,33,blue-collar,married,secondary,no,58,no,no,unknown,16,may,144,2,-1,0,unknown,0
7235,29,blue-collar,married,secondary,no,2,yes,yes,unknown,26,may,171,1,-1,0,unknown,0
7236,33,technician,married,tertiary,no,1699,no,no,cellular,6,nov,178,2,94,1,success,1
7237,46,technician,married,secondary,no,2098,no,no,cellular,7,aug,110,2,-1,0,unknown,0
7238,43,admin.,married,secondary,no,315,no,no,cellular,23,jul,129,2,-1,0,unknown,0
7239,36,services,married,secondary,no,387,yes,no,unknown,23,may,232,1,-1,0,unknown,0
7240,35,technician,single,tertiary,no,0,yes,no,cellular,6,aug,411,2,-1,0,unknown,0
7241,31,management,single,tertiary,no,924,no,no,cellular,5,jun,207,2,98,1,success,1
7242,47,admin.,married,secondary,yes,-57,no,yes,unknown,20,jun,93,2,-1,0,unknown,0
7243,41,self-employed,single,tertiary,no,10346,no,no,cellular,14,dec,352,1,182,3,success,0
7244,31,management,single,tertiary,no,-307,yes,yes,unknown,26,may,91,2,-1,0,unknown,0
7245,78,retired,married,primary,no,240,no,no,cellular,20,apr,325,1,-1,0,unknown,1
7246,28,student,single,tertiary,no,844,no,no,cellular,16,apr,551,2,-1,0,unknown,1
7247,36,management,single,tertiary,no,4,yes,no,cellular,7,jul,529,1,61,3,success,0
7248,37,management,single,tertiary,no,72,yes,yes,cellular,20,apr,885,5,150,7,failure,1
7249,34,technician,single,secondary,no,1161,yes,no,unknown,21,may,192,1,-1,0,unknown,0
7250,29,unemployed,single,tertiary,no,70,no,no,cellular,25,may,393,1,-1,0,unknown,1
7251,23,student,single,secondary,no,486,no,no,cellular,3,mar,87,1,-1,0,unknown,0
7252,26,technician,single,secondary,no,-859,yes,no,unknown,19,jun,297,1,-1,0,unknown,0
7253,34,technician,single,secondary,no,194,yes,yes,cellular,15,may,1015,1,-1,0,unknown,1
7254,60,housemaid,divorced,secondary,no,2063,no,no,cellular,27,may,95,1,99,2,failure,0
7255,39,management,married,secondary,no,0,yes,no,cellular,24,jul,21,21,-1,0,unknown,0
7256,35,technician,single,tertiary,no,5301,no,no,cellular,21,nov,937,2,-1,0,unknown,1
7257,47,admin.,married,secondary,no,4480,no,no,telephone,19,nov,60,2,-1,0,unknown,0
7258,57,management,married,secondary,no,2155,no,yes,cellular,11,aug,82,2,-1,0,unknown,0
7259,37,blue-collar,married,primary,no,623,no,no,cellular,26,mar,267,2,-1,0,unknown,0
7260,60,self-employed,married,secondary,no,18,yes,yes,cellular,12,may,399,4,343,1,other,0
7261,39,technician,single,tertiary,no,139,no,no,telephone,19,aug,328,1,79,1,failure,0
7262,47,management,single,secondary,no,-246,yes,no,cellular,5,may,145,1,365,2,failure,0
7263,32,management,divorced,tertiary,no,4393,no,no,cellular,27,aug,88,3,-1,0,unknown,0
7264,30,management,single,tertiary,no,5359,no,no,cellular,19,aug,145,1,84,2,success,1
7265,45,unknown,married,tertiary,no,406,no,no,cellular,7,sep,314,1,-1,0,unknown,1
7266,43,management,married,tertiary,no,13044,no,no,cellular,18,aug,36,4,-1,0,unknown,0
7267,47,unemployed,married,secondary,no,312,no,no,cellular,29,jul,884,1,-1,0,unknown,1
7268,50,management,married,tertiary,no,207,yes,no,cellular,4,feb,99,1,-1,0,unknown,0
7269,30,admin.,single,secondary,no,2568,no,no,cellular,4,sep,563,1,100,4,other,1
7270,33,blue-collar,married,primary,no,511,yes,no,unknown,21,may,304,2,-1,0,unknown,0
7271,52,services,married,secondary,no,1000,no,no,cellular,5,aug,766,2,-1,0,unknown,1
7272,43,technician,divorced,secondary,yes,73,yes,no,cellular,14,jul,324,2,-1,0,unknown,0
7273,57,retired,single,secondary,no,-609,no,yes,cellular,21,jul,168,1,-1,0,unknown,0
7274,62,blue-collar,married,secondary,no,272,no,no,cellular,11,nov,289,1,92,3,success,1
7275,41,management,married,tertiary,no,185,no,no,cellular,21,aug,286,12,-1,0,unknown,0
7276,39,technician,single,tertiary,no,21,yes,no,unknown,23,may,58,1,-1,0,unknown,0
7277,33,admin.,single,secondary,no,315,yes,yes,cellular,14,may,888,3,-1,0,unknown,1
7278,46,blue-collar,single,secondary,no,0,no,no,unknown,21,may,27,10,-1,0,unknown,0
7279,48,blue-collar,married,primary,no,1203,no,no,cellular,6,aug,61,5,-1,0,unknown,0
7280,31,management,married,secondary,no,0,no,no,cellular,11,aug,720,1,-1,0,unknown,1
7281,29,self-employed,single,tertiary,no,1579,no,no,cellular,13,jul,178,1,181,4,success,1
7282,62,technician,married,unknown,no,635,no,no,cellular,22,apr,292,4,247,1,other,0
7283,29,unemployed,married,tertiary,no,8,yes,no,unknown,7,may,233,1,-1,0,unknown,0
7284,20,student,single,primary,no,0,no,no,cellular,2,nov,69,4,182,4,failure,0
7285,33,management,married,tertiary,no,0,yes,no,cellular,14,apr,535,3,328,1,failure,1
7286,27,blue-collar,married,secondary,no,-335,yes,yes,unknown,4,jun,324,1,-1,0,unknown,0
7287,56,entrepreneur,married,tertiary,no,773,no,no,unknown,18,jun,345,1,-1,0,unknown,0
7288,24,management,single,tertiary,no,736,yes,no,cellular,15,apr,442,2,246,2,other,1
7289,50,self-employed,married,secondary,no,10052,no,no,cellular,13,aug,665,2,-1,0,unknown,1
7290,32,management,divorced,secondary,no,-352,no,yes,cellular,6,aug,275,5,-1,0,unknown,0
7291,59,self-employed,married,tertiary,no,185,no,no,cellular,22,jun,177,5,138,1,failure,0
7292,38,entrepreneur,divorced,secondary,no,1190,yes,no,cellular,4,jun,81,2,391,3,failure,1
7293,41,blue-collar,divorced,primary,no,169,yes,no,cellular,5,may,71,1,-1,0,unknown,0
7294,40,blue-collar,married,primary,no,278,yes,no,unknown,23,may,1015,3,-1,0,unknown,1
7295,59,services,divorced,secondary,no,136,no,yes,telephone,8,jul,176,1,-1,0,unknown,0
7296,47,management,married,unknown,no,0,no,no,unknown,12,jun,77,3,-1,0,unknown,0
7297,33,blue-collar,married,primary,no,191,yes,no,unknown,9,may,162,2,-1,0,unknown,0
7298,33,blue-collar,married,secondary,no,0,no,yes,cellular,18,jul,453,3,-1,0,unknown,0
7299,24,technician,single,secondary,no,1234,no,no,cellular,27,may,480,2,-1,0,unknown,0
7300,56,housemaid,married,secondary,no,619,yes,no,telephone,21,jul,65,1,-1,0,unknown,0
7301,35,technician,married,secondary,no,-180,no,yes,cellular,13,aug,823,2,-1,0,unknown,1
7302,34,technician,married,secondary,yes,91,no,no,cellular,29,aug,67,4,-1,0,unknown,0
7303,39,blue-collar,divorced,secondary,no,42,yes,no,unknown,6,may,226,2,-1,0,unknown,0
7304,34,management,divorced,tertiary,no,70,yes,no,unknown,22,jul,5,1,701,6,other,0
7305,39,management,married,tertiary,no,12,yes,no,unknown,23,may,130,1,-1,0,unknown,0
7306,34,management,divorced,tertiary,no,0,no,no,cellular,14,aug,227,3,-1,0,unknown,0
7307,22,unemployed,single,tertiary,no,993,no,no,cellular,28,jul,115,3,93,1,other,1
7308,66,retired,married,secondary,no,2048,no,no,cellular,27,aug,212,1,-1,0,unknown,1
7309,58,blue-collar,married,secondary,no,1457,yes,no,cellular,8,jul,144,4,-1,0,unknown,0
7310,48,blue-collar,married,primary,no,278,yes,no,unknown,5,may,125,2,-1,0,unknown,0
7311,30,admin.,divorced,secondary,no,377,yes,no,unknown,4,jun,524,15,-1,0,unknown,1
7312,34,blue-collar,single,secondary,no,215,no,no,cellular,3,mar,350,3,-1,0,unknown,1
7313,45,services,married,primary,no,323,no,no,cellular,5,aug,197,1,-1,0,unknown,0
7314,25,blue-collar,married,secondary,no,1025,yes,no,unknown,28,may,478,2,-1,0,unknown,0
7315,36,admin.,single,primary,no,91,yes,no,unknown,7,may,371,2,-1,0,unknown,0
7316,37,admin.,married,secondary,no,313,yes,no,unknown,19,jun,11,7,-1,0,unknown,0
7317,45,blue-collar,married,primary,no,31,no,no,cellular,8,apr,393,2,310,1,other,0
7318,25,self-employed,married,tertiary,no,1182,yes,no,unknown,26,may,141,2,-1,0,unknown,0
7319,36,management,divorced,secondary,no,47,no,no,unknown,19,jun,159,1,-1,0,unknown,0
7320,39,admin.,single,secondary,no,1661,no,yes,cellular,8,jul,431,1,-1,0,unknown,0
7321,27,blue-collar,single,secondary,no,294,yes,yes,unknown,28,may,694,2,-1,0,unknown,1
7322,47,blue-collar,married,primary,no,0,no,no,cellular,26,aug,292,2,-1,0,unknown,0
7323,27,services,single,secondary,no,453,no,no,cellular,19,apr,142,2,-1,0,unknown,1
7324,43,management,married,tertiary,no,175,yes,no,cellular,17,apr,129,4,337,1,other,0
7325,38,admin.,divorced,secondary,no,258,yes,no,cellular,8,may,191,1,-1,0,unknown,0
7326,25,services,single,secondary,no,594,no,no,cellular,4,jun,89,2,-1,0,unknown,1
7327,37,management,single,tertiary,no,22125,no,yes,cellular,21,nov,331,2,-1,0,unknown,1
7328,40,blue-collar,married,secondary,no,5060,no,no,unknown,9,nov,299,1,-1,0,unknown,1
7329,47,management,divorced,tertiary,no,-363,yes,yes,unknown,27,may,513,1,-1,0,unknown,0
7330,72,retired,married,primary,no,4657,no,no,cellular,22,dec,305,3,309,5,success,1
7331,39,services,married,tertiary,no,1493,no,no,cellular,9,feb,912,3,-1,0,unknown,1
7332,37,entrepreneur,married,tertiary,no,227,yes,no,cellular,10,jul,283,1,-1,0,unknown,0
7333,40,management,married,tertiary,no,8969,yes,no,cellular,17,nov,153,1,-1,0,unknown,0
7334,38,blue-collar,married,primary,no,0,yes,no,cellular,17,nov,78,2,193,2,failure,0
7335,38,blue-collar,married,primary,no,14,yes,yes,cellular,12,may,317,2,-1,0,unknown,0
7336,44,services,divorced,secondary,no,-2,yes,no,cellular,15,may,152,5,-1,0,unknown,0
7337,51,blue-collar,married,secondary,no,193,no,no,cellular,18,aug,146,5,-1,0,unknown,0
7338,56,blue-collar,married,secondary,no,277,no,no,unknown,20,jun,9,13,-1,0,unknown,0
7339,59,unemployed,married,secondary,no,2740,no,no,cellular,5,feb,130,1,-1,0,unknown,0
7340,25,services,single,secondary,no,281,no,yes,cellular,9,jul,173,1,-1,0,unknown,0
7341,51,self-employed,married,secondary,yes,34,no,yes,cellular,7,jul,200,1,-1,0,unknown,0
7342,64,management,married,tertiary,no,4688,no,no,cellular,21,oct,200,1,-1,0,unknown,1
7343,41,technician,single,tertiary,no,431,no,no,cellular,22,oct,133,1,107,2,success,1
7344,57,retired,divorced,secondary,no,70,yes,no,unknown,16,may,122,1,-1,0,unknown,0
7345,28,services,single,secondary,no,340,yes,no,cellular,24,jul,821,2,-1,0,unknown,1
7346,21,entrepreneur,single,tertiary,no,2077,no,no,cellular,5,aug,323,1,-1,0,unknown,1
7347,35,housemaid,married,primary,no,77,no,no,cellular,8,aug,191,1,-1,0,unknown,0
7348,29,admin.,married,secondary,no,453,yes,no,cellular,17,jul,384,4,-1,0,unknown,0
7349,57,management,married,tertiary,no,2845,yes,no,telephone,19,apr,1143,5,-1,0,unknown,1
7350,31,management,married,tertiary,no,-6,no,no,cellular,28,aug,198,6,-1,0,unknown,0
7351,57,blue-collar,married,secondary,no,1686,no,no,telephone,22,feb,219,4,311,2,failure,0
7352,30,technician,single,tertiary,no,290,no,no,cellular,11,aug,485,5,-1,0,unknown,0
7353,35,services,married,tertiary,no,4655,no,no,cellular,9,nov,111,2,-1,0,unknown,0
7354,37,management,married,tertiary,no,17335,no,no,cellular,20,apr,108,1,-1,0,unknown,0
7355,47,management,married,tertiary,no,2351,no,no,cellular,2,jun,163,2,84,1,success,1
7356,41,technician,married,secondary,no,2152,no,no,cellular,30,sep,134,1,121,1,other,0
7357,35,management,divorced,unknown,no,1043,yes,yes,cellular,18,may,230,1,-1,0,unknown,0
7358,52,blue-collar,single,secondary,no,359,yes,no,cellular,30,jul,444,2,-1,0,unknown,0
7359,42,blue-collar,married,secondary,no,366,yes,no,cellular,22,may,324,1,106,1,failure,1
7360,59,blue-collar,married,secondary,no,-139,no,no,cellular,18,jul,33,1,-1,0,unknown,0
7361,31,management,single,tertiary,no,816,yes,no,cellular,26,may,302,1,40,1,failure,0
7362,36,blue-collar,single,secondary,no,376,yes,yes,cellular,4,feb,180,1,274,3,failure,0
7363,24,management,single,tertiary,no,1030,no,no,cellular,4,mar,396,2,-1,0,unknown,1
7364,47,technician,married,unknown,no,178,yes,no,unknown,6,may,169,1,-1,0,unknown,0
7365,42,blue-collar,single,secondary,no,625,no,no,unknown,19,jun,651,3,-1,0,unknown,1
7366,33,admin.,single,tertiary,no,146,no,no,cellular,23,jul,351,3,-1,0,unknown,1
7367,45,entrepreneur,married,secondary,no,781,no,yes,cellular,17,nov,652,2,126,2,failure,1
7368,36,services,married,tertiary,no,301,no,no,cellular,28,jan,333,1,-1,0,unknown,0
7369,74,retired,married,tertiary,no,4912,no,no,telephone,20,apr,268,2,181,3,failure,0
